Tender ID,Project Name,Budget,Deadline (Days),Key Requirements,Penalties,Region,Environmental Impact Score,Energy Use Reduction Goal (%),Waste Reduction Goal (%),Renewable Materials Used (%)
Tender_1094,Project_1094,6623174,354,Energy-efficient design,$491530 per day,Coastal,1,44,19,26
Tender_1095,Project_1095,32041863,309,Waste reduction,$134128 per day,Coastal,5,37,24,22
Tender_1096,Project_1096,23851271,421,Low-carbon materials,$336080 per day,Rural,1,10,24,64
Tender_1097,Project_1097,27903776,55,Energy-efficient design,$499187 per day,Urban,1,41,46,72
Tender_1098,Project_1098,22867947,213,Waste reduction,$381777 per day,Rural,10,42,44,58
Tender_1099,Project_1099,22045854,482,Low-carbon materials,$93599 per day,Rural,4,15,49,68
Tender_1100,Project_1100,45471898,269,Energy-efficient design,$127353 per day,Urban,9,25,53,41
Tender_1101,Project_1101,7519579,301,Low-carbon materials,$387974 per day,Rural,1,42,32,33
Tender_1102,Project_1102,11292773,690,Energy-efficient design,$290450 per day,Urban,9,28,14,25
Tender_1103,Project_1103,22632749,107,Energy-efficient design,$464802 per day,Urban,4,39,16,45
Tender_1104,Project_1104,28125034,397,Energy-efficient design,$187286 per day,Urban,5,31,54,74
Tender_1105,Project_1105,47051652,114,Energy-efficient design,$351681 per day,Rural,10,14,17,27
Tender_1106,Project_1106,33750363,331,Waste reduction,$83762 per day,Urban,2,25,25,41
Tender_1107,Project_1107,19841968,543,Low-carbon materials,$34502 per day,Coastal,3,26,50,44
Tender_1108,Project_1108,44965228,555,Waste reduction,$81649 per day,Urban,4,12,58,71
Tender_1109,Project_1109,27373895,589,Waste reduction,$134937 per day,Coastal,3,39,49,45
Tender_1110,Project_1110,37416358,689,Low-carbon materials,$369667 per day,Urban,2,27,47,50
Tender_1111,Project_1111,2962702,110,Low-carbon materials,$105609 per day,Urban,7,49,41,65
Tender_1112,Project_1112,31022850,313,Waste reduction,$21372 per day,Urban,1,15,58,55
Tender_1113,Project_1113,6409592,263,Low-carbon materials,$311587 per day,Coastal,1,42,57,63
Tender_1114,Project_1114,21606889,130,Energy-efficient design,$59241 per day,Urban,6,30,40,41
Tender_1115,Project_1115,17438200,151,Low-carbon materials,$141786 per day,Rural,10,11,60,59
Tender_1116,Project_1116,22194536,103,Low-carbon materials,$371098 per day,Urban,4,33,25,48
Tender_1117,Project_1117,8279366,398,Low-carbon materials,$10069 per day,Rural,3,44,44,68
Tender_1118,Project_1118,27623728,69,Low-carbon materials,$44214 per day,Urban,5,18,52,26
Tender_1119,Project_1119,35033969,589,Waste reduction,$231920 per day,Coastal,2,26,39,33
Tender_1120,Project_1120,577246,235,Low-carbon materials,$333405 per day,Rural,9,13,48,37
Tender_1121,Project_1121,44634841,371,Energy-efficient design,$109037 per day,Coastal,4,32,20,24
Tender_1122,Project_1122,36912839,231,Energy-efficient design,$129513 per day,Urban,3,30,38,27
Tender_1123,Project_1123,31502707,367,Energy-efficient design,$409059 per day,Urban,6,27,45,80
Tender_1124,Project_1124,28232575,286,Waste reduction,$428579 per day,Rural,3,36,39,73
Tender_1125,Project_1125,4137574,339,Low-carbon materials,$101848 per day,Coastal,8,32,34,28
Tender_1126,Project_1126,13088451,311,Low-carbon materials,$280671 per day,Coastal,7,14,38,58
Tender_1127,Project_1127,35291878,225,Energy-efficient design,$156224 per day,Rural,3,18,44,29
Tender_1128,Project_1128,24778601,648,Low-carbon materials,$163792 per day,Urban,6,13,20,60
Tender_1129,Project_1129,42284251,171,Waste reduction,$82509 per day,Rural,3,35,25,54
Tender_1130,Project_1130,33953305,586,Energy-efficient design,$121368 per day,Coastal,1,49,35,63
Tender_1131,Project_1131,42470470,297,Low-carbon materials,$165672 per day,Coastal,3,11,10,73
Tender_1132,Project_1132,30164866,38,Energy-efficient design,$269335 per day,Coastal,2,50,50,53
Tender_1133,Project_1133,3963607,336,Waste reduction,$355947 per day,Rural,4,37,45,24
Tender_1134,Project_1134,14160562,318,Low-carbon materials,$47015 per day,Rural,2,16,55,20
Tender_1135,Project_1135,18421840,384,Low-carbon materials,$327010 per day,Rural,2,16,28,37
Tender_1136,Project_1136,37357506,443,Low-carbon materials,$319848 per day,Rural,7,49,21,30
Tender_1137,Project_1137,9292148,445,Low-carbon materials,$285393 per day,Rural,8,32,18,74
Tender_1138,Project_1138,19829308,623,Energy-efficient design,$88302 per day,Urban,10,47,47,33
Tender_1139,Project_1139,29901473,701,Energy-efficient design,$476332 per day,Coastal,6,39,59,55
Tender_1140,Project_1140,47358766,42,Energy-efficient design,$328823 per day,Coastal,5,23,34,60
Tender_1141,Project_1141,33028458,513,Low-carbon materials,$14767 per day,Rural,3,50,58,62
Tender_1142,Project_1142,8648766,699,Energy-efficient design,$429270 per day,Coastal,9,38,36,40
Tender_1143,Project_1143,2437395,554,Waste reduction,$362671 per day,Urban,4,19,31,60
Tender_1144,Project_1144,42780079,182,Waste reduction,$263373 per day,Rural,3,31,16,31
Tender_1145,Project_1145,41360685,437,Low-carbon materials,$183748 per day,Urban,7,25,29,36
Tender_1146,Project_1146,16558980,263,Energy-efficient design,$439852 per day,Coastal,8,10,26,48
Tender_1147,Project_1147,48132719,262,Waste reduction,$178339 per day,Coastal,1,24,53,59
Tender_1148,Project_1148,11128578,244,Low-carbon materials,$461945 per day,Rural,2,17,26,45
Tender_1149,Project_1149,21354088,515,Energy-efficient design,$54094 per day,Urban,2,30,60,40
Tender_1150,Project_1150,37466180,269,Waste reduction,$182100 per day,Urban,7,44,42,64
Tender_1151,Project_1151,1417677,558,Energy-efficient design,$451839 per day,Rural,8,27,34,73
Tender_1152,Project_1152,37560964,631,Energy-efficient design,$150891 per day,Urban,9,34,31,42
Tender_1153,Project_1153,27879791,595,Waste reduction,$371781 per day,Rural,2,29,39,38
Tender_1154,Project_1154,6755163,509,Waste reduction,$189357 per day,Rural,2,24,27,42
Tender_1155,Project_1155,15579405,502,Low-carbon materials,$76499 per day,Coastal,7,48,22,22
Tender_1156,Project_1156,8114246,378,Waste reduction,$480128 per day,Rural,8,26,11,71
Tender_1157,Project_1157,31467243,117,Low-carbon materials,$213950 per day,Urban,9,27,35,52
Tender_1158,Project_1158,8383019,350,Waste reduction,$40187 per day,Urban,7,18,19,40
Tender_1159,Project_1159,43967061,222,Energy-efficient design,$489638 per day,Urban,3,45,11,40
Tender_1160,Project_1160,10832827,469,Energy-efficient design,$495480 per day,Urban,10,11,34,36
Tender_1161,Project_1161,33945413,457,Waste reduction,$242031 per day,Urban,1,30,43,54
Tender_1162,Project_1162,48590435,244,Low-carbon materials,$179663 per day,Urban,3,26,14,53
Tender_1163,Project_1163,20086497,479,Low-carbon materials,$238808 per day,Urban,6,11,29,76
Tender_1164,Project_1164,34649822,490,Low-carbon materials,$308002 per day,Urban,2,13,53,41
Tender_1165,Project_1165,47839373,601,Energy-efficient design,$371615 per day,Rural,6,47,53,58
Tender_1166,Project_1166,18849234,60,Waste reduction,$329475 per day,Urban,4,20,45,52
Tender_1167,Project_1167,28383084,413,Low-carbon materials,$336283 per day,Rural,9,23,50,74
Tender_1168,Project_1168,32879998,172,Waste reduction,$46406 per day,Rural,7,16,29,72
Tender_1169,Project_1169,32190133,621,Energy-efficient design,$115769 per day,Coastal,5,46,46,80
Tender_1170,Project_1170,16856504,161,Low-carbon materials,$298942 per day,Rural,3,32,49,80
Tender_1171,Project_1171,31154421,342,Energy-efficient design,$125939 per day,Rural,7,13,50,80
Tender_1172,Project_1172,37494773,39,Energy-efficient design,$75177 per day,Urban,8,40,17,60
Tender_1173,Project_1173,10206758,541,Low-carbon materials,$25442 per day,Urban,4,45,47,69
Tender_1174,Project_1174,26242021,704,Energy-efficient design,$11981 per day,Rural,1,41,42,64
Tender_1175,Project_1175,13291645,393,Waste reduction,$385715 per day,Urban,3,25,54,74
Tender_1176,Project_1176,40723549,377,Waste reduction,$446384 per day,Coastal,3,10,38,22
Tender_1177,Project_1177,34607468,260,Waste reduction,$216227 per day,Rural,1,31,19,44
Tender_1178,Project_1178,9660919,459,Waste reduction,$423454 per day,Coastal,10,22,13,56
Tender_1179,Project_1179,5184875,465,Low-carbon materials,$159079 per day,Coastal,10,47,21,23
Tender_1180,Project_1180,19038649,443,Energy-efficient design,$138898 per day,Coastal,5,11,47,39
Tender_1181,Project_1181,28346314,580,Low-carbon materials,$121906 per day,Urban,2,12,42,35
Tender_1182,Project_1182,23308641,336,Low-carbon materials,$363073 per day,Rural,8,25,15,57
Tender_1183,Project_1183,34573698,363,Low-carbon materials,$91120 per day,Urban,6,27,14,70
Tender_1184,Project_1184,18429653,631,Waste reduction,$106628 per day,Coastal,4,50,23,55
Tender_1185,Project_1185,672151,53,Energy-efficient design,$415514 per day,Coastal,1,50,10,50
Tender_1186,Project_1186,19481002,611,Waste reduction,$407603 per day,Urban,5,23,58,52
Tender_1187,Project_1187,49224456,62,Waste reduction,$236752 per day,Coastal,1,21,10,53
Tender_1188,Project_1188,20535743,172,Low-carbon materials,$337898 per day,Urban,6,49,43,54
Tender_1189,Project_1189,39888723,187,Low-carbon materials,$389954 per day,Rural,4,20,27,58
Tender_1190,Project_1190,39417999,368,Low-carbon materials,$418463 per day,Urban,2,34,25,57
Tender_1191,Project_1191,44787874,611,Waste reduction,$88930 per day,Rural,10,19,51,56
Tender_1192,Project_1192,33359207,674,Energy-efficient design,$488995 per day,Rural,9,11,23,38
Tender_1193,Project_1193,10472069,647,Energy-efficient design,$77256 per day,Rural,5,31,47,59
Tender_1194,Project_1194,30467288,652,Waste reduction,$268349 per day,Urban,2,33,17,60
Tender_1195,Project_1195,36643530,617,Waste reduction,$245615 per day,Coastal,1,33,28,73
Tender_1196,Project_1196,33003600,430,Low-carbon materials,$255072 per day,Coastal,6,32,15,54
Tender_1197,Project_1197,23660875,420,Waste reduction,$254770 per day,Urban,1,34,47,75
Tender_1198,Project_1198,22809667,239,Low-carbon materials,$124475 per day,Urban,8,19,55,76
Tender_1199,Project_1199,37538550,430,Waste reduction,$116824 per day,Urban,6,42,45,39
Tender_1200,Project_1200,36968974,95,Energy-efficient design,$49548 per day,Coastal,6,29,17,69
Tender_1201,Project_1201,25814138,577,Waste reduction,$227143 per day,Urban,1,48,58,37
Tender_1202,Project_1202,31057659,425,Waste reduction,$474887 per day,Rural,9,41,14,74
Tender_1203,Project_1203,22094112,222,Waste reduction,$390620 per day,Coastal,5,33,54,20
Tender_1204,Project_1204,13160246,516,Low-carbon materials,$275411 per day,Coastal,9,34,50,45
Tender_1205,Project_1205,47308327,141,Energy-efficient design,$376919 per day,Rural,6,32,38,22
Tender_1206,Project_1206,16525968,366,Energy-efficient design,$27705 per day,Rural,3,38,47,29
Tender_1207,Project_1207,38872690,613,Waste reduction,$218889 per day,Rural,9,44,36,70
Tender_1208,Project_1208,26200738,492,Low-carbon materials,$220663 per day,Coastal,5,24,25,44
Tender_1209,Project_1209,16174110,684,Low-carbon materials,$496843 per day,Coastal,7,24,22,57
Tender_1210,Project_1210,28066650,341,Waste reduction,$166624 per day,Urban,8,48,11,68
Tender_1211,Project_1211,3429120,125,Energy-efficient design,$392789 per day,Coastal,8,25,50,79
Tender_1212,Project_1212,21852451,205,Energy-efficient design,$260684 per day,Coastal,1,48,31,22
Tender_1213,Project_1213,32240898,136,Waste reduction,$24825 per day,Rural,4,47,10,56
Tender_1214,Project_1214,47827041,596,Low-carbon materials,$495235 per day,Urban,8,28,39,60
Tender_1215,Project_1215,26083989,211,Energy-efficient design,$430822 per day,Rural,9,23,58,43
Tender_1216,Project_1216,26409306,62,Waste reduction,$242233 per day,Urban,5,14,27,58
Tender_1217,Project_1217,45039403,647,Waste reduction,$11808 per day,Rural,7,11,46,39
Tender_1218,Project_1218,44256254,530,Waste reduction,$118703 per day,Urban,8,47,31,23
Tender_1219,Project_1219,10707615,57,Waste reduction,$302820 per day,Rural,10,32,13,42
Tender_1220,Project_1220,33740942,221,Waste reduction,$199533 per day,Rural,8,15,28,63
Tender_1221,Project_1221,2984344,233,Energy-efficient design,$37451 per day,Coastal,1,44,28,61
Tender_1222,Project_1222,8972243,101,Waste reduction,$134801 per day,Rural,1,42,25,28
Tender_1223,Project_1223,34208188,425,Waste reduction,$208417 per day,Coastal,9,42,20,26
Tender_1224,Project_1224,40106338,320,Energy-efficient design,$428156 per day,Rural,4,32,38,56
Tender_1225,Project_1225,22779787,240,Waste reduction,$28115 per day,Rural,1,38,16,53
Tender_1226,Project_1226,7235354,268,Energy-efficient design,$185666 per day,Rural,8,45,47,56
Tender_1227,Project_1227,30048449,328,Waste reduction,$332102 per day,Urban,7,38,20,59
Tender_1228,Project_1228,7191538,705,Waste reduction,$174202 per day,Urban,5,43,46,21
Tender_1229,Project_1229,35795979,566,Waste reduction,$98848 per day,Urban,5,21,45,31
Tender_1230,Project_1230,31163924,101,Waste reduction,$337105 per day,Urban,1,43,51,78
Tender_1231,Project_1231,1529959,495,Waste reduction,$273938 per day,Rural,6,10,10,20
Tender_1232,Project_1232,48982384,88,Waste reduction,$427411 per day,Coastal,9,46,19,70
Tender_1233,Project_1233,10174106,407,Waste reduction,$169507 per day,Coastal,4,31,55,69
Tender_1234,Project_1234,28013199,560,Waste reduction,$80921 per day,Urban,6,40,43,51
Tender_1235,Project_1235,44441630,41,Energy-efficient design,$340392 per day,Rural,6,21,27,49
Tender_1236,Project_1236,10859006,205,Low-carbon materials,$160818 per day,Coastal,1,42,51,51
Tender_1237,Project_1237,5521638,364,Waste reduction,$54467 per day,Coastal,2,25,26,32
Tender_1238,Project_1238,32006980,450,Energy-efficient design,$391642 per day,Rural,8,48,58,23
Tender_1239,Project_1239,18285377,430,Low-carbon materials,$442061 per day,Urban,3,38,17,54
Tender_1240,Project_1240,23220459,190,Waste reduction,$29709 per day,Coastal,8,43,60,77
Tender_1241,Project_1241,42326230,143,Energy-efficient design,$345708 per day,Urban,3,22,60,52
Tender_1242,Project_1242,46986618,162,Waste reduction,$257944 per day,Urban,8,10,36,76
Tender_1243,Project_1243,27174654,579,Energy-efficient design,$424756 per day,Rural,10,14,15,25
Tender_1244,Project_1244,44109799,458,Waste reduction,$381227 per day,Urban,8,45,53,41
Tender_1245,Project_1245,5889869,519,Waste reduction,$165981 per day,Rural,4,48,34,34
Tender_1246,Project_1246,22549663,100,Low-carbon materials,$391642 per day,Urban,3,45,47,21
Tender_1247,Project_1247,45755365,428,Low-carbon materials,$38125 per day,Rural,9,37,23,30
Tender_1248,Project_1248,36310787,241,Energy-efficient design,$79350 per day,Rural,3,33,53,57
Tender_1249,Project_1249,26001998,163,Waste reduction,$480709 per day,Urban,10,50,36,34
Tender_1250,Project_1250,21750770,240,Low-carbon materials,$270077 per day,Urban,1,47,21,33
Tender_1251,Project_1251,42563780,347,Energy-efficient design,$151688 per day,Urban,2,43,27,32
Tender_1252,Project_1252,48732309,472,Low-carbon materials,$19700 per day,Urban,9,28,13,44
Tender_1253,Project_1253,33245601,710,Waste reduction,$364102 per day,Coastal,4,35,43,71
Tender_1254,Project_1254,36806970,516,Energy-efficient design,$349740 per day,Urban,3,50,57,78
Tender_1255,Project_1255,2909147,192,Waste reduction,$465366 per day,Coastal,1,11,43,49
Tender_1256,Project_1256,41937003,648,Waste reduction,$237713 per day,Urban,6,38,59,48
Tender_1257,Project_1257,5091638,618,Low-carbon materials,$258115 per day,Rural,2,28,31,23
Tender_1258,Project_1258,16255164,347,Low-carbon materials,$419731 per day,Coastal,2,31,17,42
Tender_1259,Project_1259,42856498,631,Low-carbon materials,$407730 per day,Rural,3,36,51,29
Tender_1260,Project_1260,46429277,237,Low-carbon materials,$202321 per day,Coastal,2,20,51,56
Tender_1261,Project_1261,19785678,544,Low-carbon materials,$275467 per day,Coastal,4,30,37,51
Tender_1262,Project_1262,15766345,499,Low-carbon materials,$97558 per day,Urban,5,34,24,57
Tender_1263,Project_1263,6565254,312,Energy-efficient design,$234409 per day,Rural,1,50,18,28
Tender_1264,Project_1264,29623332,236,Low-carbon materials,$247734 per day,Urban,7,39,25,42
Tender_1265,Project_1265,7106406,37,Energy-efficient design,$230330 per day,Coastal,4,10,42,34
Tender_1266,Project_1266,43030096,176,Energy-efficient design,$82204 per day,Urban,7,23,16,54
Tender_1267,Project_1267,47737313,486,Waste reduction,$204642 per day,Coastal,9,20,22,39
Tender_1268,Project_1268,7244926,95,Waste reduction,$308411 per day,Coastal,1,38,41,26
Tender_1269,Project_1269,30274763,438,Low-carbon materials,$495492 per day,Rural,2,16,10,65
Tender_1270,Project_1270,11664551,649,Energy-efficient design,$11268 per day,Urban,10,44,57,69
Tender_1271,Project_1271,47073629,282,Waste reduction,$451375 per day,Rural,10,50,30,29
Tender_1272,Project_1272,20596828,568,Waste reduction,$495462 per day,Urban,1,42,40,79
Tender_1273,Project_1273,2442617,366,Low-carbon materials,$235286 per day,Urban,6,38,55,73
Tender_1274,Project_1274,3586401,612,Waste reduction,$445372 per day,Rural,1,32,52,64
Tender_1275,Project_1275,22268415,532,Energy-efficient design,$93834 per day,Rural,3,43,28,48
Tender_1276,Project_1276,4266097,501,Low-carbon materials,$17231 per day,Urban,5,38,14,57
Tender_1277,Project_1277,20187578,503,Energy-efficient design,$451854 per day,Coastal,1,31,12,60
Tender_1278,Project_1278,24556067,619,Waste reduction,$30976 per day,Coastal,7,13,25,26
Tender_1279,Project_1279,25655159,70,Low-carbon materials,$138508 per day,Coastal,6,47,40,70
Tender_1280,Project_1280,29402901,123,Energy-efficient design,$380455 per day,Urban,2,45,36,34
Tender_1281,Project_1281,10269023,324,Energy-efficient design,$222251 per day,Urban,2,12,20,29
Tender_1282,Project_1282,16887812,691,Low-carbon materials,$110091 per day,Coastal,8,18,21,43
Tender_1283,Project_1283,36145968,497,Waste reduction,$431973 per day,Coastal,5,12,36,34
Tender_1284,Project_1284,28152324,385,Energy-efficient design,$276525 per day,Urban,8,41,56,78
